mois,jour,région,tmin,tmax,tmoy
mai,11,Bourgogne-Franche-Comté,5.95,14.55,10.25
mai,11,Île-de-France,6.04,13.86,9.95
mai,11,Bretagne,8.45,12.65,10.55
mai,12,Pays de la Loire,5.85,15.1,10.48
mai,12,Centre-Val de Loire,4.25,13.68,8.97
mai,14,Corse,14.7,22.65,18.67
mai,14,Provence-Alpes-Côte d'Azur,12.6,21.93,17.27
mai,15,Centre-Val de Loire,5.75,18.32,12.03
mai,15,Grand Est,6.45,17.9,12.18
mai,15,Bourgogne-Franche-Comté,9.17,17.95,13.56
mai,15,Nouvelle-Aquitaine,9.05,18.67,13.86
mai,15,Corse,16.5,22.6,19.55
mai,16,Bourgogne-Franche-Comté,4.7,20.75,12.72
mai,17,Pays de la Loire,7.45,22.05,14.75
mai,17,Normandie,5.16,18.82,11.99
mai,17,Occitanie,11.26,22.93,17.1
mai,18,Normandie,5.54,21.36,13.45
mai,18,Occitanie,10.55,24.67,17.61
mai,19,Bourgogne-Franche-Comté,10.13,24.97,17.55
mai,19,Corse,16.05,21.75,18.9
mai,19,Auvergne-Rhône-Alpes,10.12,24.58,17.35
mai,19,Bretagne,6.4,21.2,13.8
mai,20,Corse,15.15,24.55,19.85
mai,20,Normandie,7.96,25.44,16.7
mai,21,Hauts-de-France,13.26,27.46,20.36
mai,21,Bretagne,11.52,24.48,18.0
mai,21,Normandie,12.36,25.98,19.17
mai,21,Corse,15.8,25.35,20.58
mai,21,Occitanie,14.0,28.57,21.29
mai,22,Corse,13.85,25.45,19.65
mai,23,Hauts-de-France,11.86,17.46,14.66
mai,24,Grand Est,6.62,19.14,12.88
mai,24,Bretagne,6.4,19.58,12.99
mai,24,Occitanie,9.89,23.5,16.7
mai,25,Hauts-de-France,8.58,22.72,15.65
mai,25,Nouvelle-Aquitaine,11.44,24.71,18.08
mai,25,Centre-Val de Loire,8.58,23.5,16.04
mai,25,Pays de la Loire,12.0,24.5,18.25
mai,26,Auvergne-Rhône-Alpes,8.75,24.26,16.51
mai,26,Pays de la Loire,13.3,26.5,19.9
mai,27,Pays de la Loire,15.0,27.45,21.22
mai,27,Centre-Val de Loire,10.68,25.6,18.14
mai,27,Grand Est,7.71,23.8,15.76
mai,29,Pays de la Loire,14.3,26.7,20.5
mai,29,Hauts-de-France,9.8,23.24,16.52
mai,30,Normandie,9.5,23.76,16.63
mai,30,Nouvelle-Aquitaine,13.19,27.83,20.51
mai,31,Hauts-de-France,11.38,23.18,17.28
juin,1,Auvergne-Rhône-Alpes,10.86,25.96,18.41
juin,1,Occitanie,15.0,25.03,20.01
juin,1,Normandie,10.02,24.12,17.07
juin,1,Pays de la Loire,14.05,27.8,20.92
juin,3,Île-de-France,15.78,26.8,21.29
juin,3,Bretagne,10.8,22.58,16.69
juin,4,Bourgogne-Franche-Comté,13.88,20.45,17.17
juin,4,Pays de la Loire,12.65,18.3,15.48
juin,4,Centre-Val de Loire,12.35,18.5,15.43
juin,5,Centre-Val de Loire,10.77,18.82,14.79
juin,5,Provence-Alpes-Côte d'Azur,12.9,22.63,17.77
juin,5,Hauts-de-France,10.4,16.08,13.24
juin,6,Normandie,9.4,16.12,12.76
juin,6,Nouvelle-Aquitaine,13.76,19.35,16.56
juin,6,Grand Est,9.74,18.04,13.89
juin,6,Centre-Val de Loire,11.98,18.87,15.43
juin,7,Île-de-France,8.46,19.98,14.22
juin,8,Centre-Val de Loire,8.63,20.77,14.7
juin,8,Grand Est,7.44,20.19,13.81
juin,8,Normandie,8.58,16.82,12.7
juin,8,Corse,15.8,24.3,20.05
juin,8,Bourgogne-Franche-Comté,7.93,20.72,14.32
juin,9,Auvergne-Rhône-Alpes,10.09,15.55,12.82
juin,9,Provence-Alpes-Côte d'Azur,13.13,21.47,17.3
juin,9,Pays de la Loire,9.95,20.5,15.22
juin,9,Bretagne,7.82,18.62,13.22
juin,10,Hauts-de-France,6.2,19.02,12.61
juin,10,Grand Est,11.52,18.68,15.1
juin,11,Île-de-France,11.32,23.34,17.33
juin,11,Corse,13.15,22.4,17.77
juin,11,Nouvelle-Aquitaine,12.24,17.0,14.62
juin,11,Auvergne-Rhône-Alpes,9.09,21.05,15.07
juin,11,Normandie,9.78,20.32,15.05
juin,12,Occitanie,11.91,22.69,17.3
juin,12,Auvergne-Rhône-Alpes,12.79,18.44,15.61
juin,12,Grand Est,11.5,21.9,16.7
juin,13,Corse,15.6,24.05,19.83
juin,13,Île-de-France,12.08,23.62,17.85
juin,14,Hauts-de-France,12.02,22.26,17.14
juin,14,Auvergne-Rhône-Alpes,9.63,21.69,15.66
juin,15,Occitanie,13.79,24.11,18.95
juin,16,Pays de la Loire,13.3,20.15,16.72
juin,17,Bourgogne-Franche-Comté,13.15,20.72,16.93
juin,17,Auvergne-Rhône-Alpes,11.15,21.27,16.21
juin,18,Nouvelle-Aquitaine,11.51,20.26,15.88
juin,19,Nouvelle-Aquitaine,11.22,22.23,16.73
juin,19,Provence-Alpes-Côte d'Azur,12.95,25.57,19.26
juin,20,Corse,13.0,25.35,19.18
juin,20,Auvergne-Rhône-Alpes,10.1,23.65,16.88
juin,21,Bretagne,14.23,20.55,17.39
juin,21,Corse,15.45,25.3,20.38
juin,21,Hauts-de-France,12.98,20.86,16.92
juin,21,Auvergne-Rhône-Alpes,10.99,24.82,17.9
juin,21,Normandie,13.14,20.2,16.67
juin,22,Normandie,8.3,23.5,15.9
juin,22,Provence-Alpes-Côte d'Azur,18.22,29.58,23.9
juin,23,Grand Est,10.34,28.38,19.36
juin,23,Île-de-France,12.84,29.4,21.12
juin,24,Centre-Val de Loire,14.25,33.35,23.8
juin,25,Nouvelle-Aquitaine,17.93,30.18,24.06
juin,25,Corse,17.4,27.85,22.62
juin,25,Occitanie,17.09,30.88,23.99
juin,26,Bourgogne-Franche-Comté,18.18,28.62,23.4
juin,26,Occitanie,18.05,28.96,23.5
juin,27,Normandie,14.98,22.34,18.66
juin,27,Grand Est,16.86,27.19,22.02
juin,27,Pays de la Loire,15.25,22.8,19.02
juillet,20,Nouvelle-Aquitaine,18.0,31.03,24.52
juillet,21,Pays de la Loire,15.2,28.15,21.68
juillet,21,Grand Est,12.79,27.25,20.02
juillet,22,Normandie,10.44,23.98,17.21
juillet,22,Hauts-de-France,9.44,23.06,16.25
juillet,22,Île-de-France,12.68,25.5,19.09
juillet,23,Normandie,10.02,25.4,17.71
juillet,23,Centre-Val de Loire,10.73,29.22,19.98
juillet,24,Île-de-France,16.48,25.26,20.87
juillet,25,Auvergne-Rhône-Alpes,13.32,30.28,21.8
juillet,25,Centre-Val de Loire,14.23,25.5,19.87
juillet,25,Grand Est,13.28,29.09,21.18
juillet,26,Nouvelle-Aquitaine,17.47,26.8,22.14
juillet,26,Corse,18.25,30.05,24.15
juillet,30,Île-de-France,13.3,32.46,22.88
août,2,Hauts-de-France,14.06,22.28,18.17
août,2,Nouvelle-Aquitaine,16.8,24.68,20.74
août,2,Bourgogne-Franche-Comté,18.75,25.68,22.22
août,3,Centre-Val de Loire,12.45,23.95,18.2
août,4,Centre-Val de Loire,8.82,25.73,17.28
août,5,Provence-Alpes-Côte d'Azur,16.5,30.02,23.26
août,5,Île-de-France,12.42,30.96,21.69
août,5,Normandie,10.36,29.16,19.76
août,5,Corse,18.55,29.2,23.88
août,6,Île-de-France,15.0,34.32,24.66
août,6,Nouvelle-Aquitaine,14.2,35.75,24.98
août,7,Bretagne,14.48,31.9,23.19
juin,28,Bretagne,12.23,20.0,16.11
juin,28,Normandie,13.44,21.54,17.49
juin,28,Pays de la Loire,14.2,20.15,17.18
juin,28,Nouvelle-Aquitaine,16.83,22.14,19.48
juin,29,Bourgogne-Franche-Comté,15.3,23.85,19.58
juin,29,Nouvelle-Aquitaine,15.72,22.2,18.96
juin,30,Corse,19.55,28.9,24.22
juin,30,Île-de-France,14.52,22.32,18.42
juin,30,Hauts-de-France,11.5,20.34,15.92
juin,30,Bourgogne-Franche-Comté,11.67,25.75,18.71
juin,30,Centre-Val de Loire,13.0,21.63,17.32
juillet,1,Bourgogne-Franche-Comté,13.73,28.47,21.1
juillet,2,Hauts-de-France,14.38,19.84,17.11
juillet,2,Centre-Val de Loire,14.38,22.35,18.37
juillet,3,Centre-Val de Loire,11.7,23.22,17.46
juillet,3,Hauts-de-France,11.78,20.9,16.34
juillet,3,Nouvelle-Aquitaine,11.75,22.36,17.06
juillet,4,Provence-Alpes-Côte d'Azur,16.67,29.1,22.88
juillet,5,Île-de-France,17.98,24.92,21.45
juillet,5,Bretagne,15.9,20.82,18.36
juillet,5,Grand Est,18.58,26.79,22.68
juillet,5,Auvergne-Rhône-Alpes,14.34,29.04,21.69
juillet,5,Occitanie,16.09,30.75,23.42
juillet,6,Île-de-France,11.3,22.24,16.77
juillet,6,Occitanie,18.76,26.81,22.79
juillet,7,Centre-Val de Loire,7.68,25.22,16.45
juillet,7,Occitanie,13.84,27.77,20.8
juillet,8,Bretagne,10.68,23.4,17.04
juillet,8,Provence-Alpes-Côte d'Azur,16.98,29.9,23.44
juillet,9,Bourgogne-Franche-Comté,13.6,32.68,23.14
juillet,9,Grand Est,13.75,30.9,22.32
juillet,9,Île-de-France,15.58,31.6,23.59
juillet,9,Provence-Alpes-Côte d'Azur,16.28,31.33,23.81
juillet,10,Corse,18.35,30.05,24.2
juillet,10,Centre-Val de Loire,16.02,23.38,19.7
juillet,11,Auvergne-Rhône-Alpes,15.68,25.0,20.34
juillet,11,Hauts-de-France,9.0,21.0,15.0
juillet,11,Corse,19.75,29.15,24.45
juillet,11,Pays de la Loire,9.25,24.85,17.05
juillet,11,Centre-Val de Loire,8.65,24.73,16.69
juillet,12,Provence-Alpes-Côte d'Azur,17.78,30.52,24.15
juillet,12,Bretagne,10.25,23.18,16.71
juillet,13,Normandie,10.12,24.08,17.1
juillet,14,Normandie,12.48,21.22,16.85
juillet,14,Centre-Val de Loire,12.52,26.02,19.27
juillet,15,Provence-Alpes-Côte d'Azur,15.8,27.95,21.88
juillet,15,Grand Est,14.76,21.09,17.92
juillet,16,Bourgogne-Franche-Comté,14.67,19.92,17.29
juillet,16,Centre-Val de Loire,15.72,20.7,18.21
juillet,17,Bretagne,12.92,21.92,17.42
juillet,17,Provence-Alpes-Côte d'Azur,17.87,28.55,23.21
juillet,17,Auvergne-Rhône-Alpes,15.48,22.26,18.87
juillet,17,Île-de-France,15.68,26.66,21.17
juillet,17,Occitanie,17.27,25.68,21.48
juillet,18,Pays de la Loire,14.4,29.9,22.15
juillet,18,Grand Est,11.44,27.72,19.58
juillet,18,Île-de-France,14.42,29.26,21.84
juillet,18,Bretagne,13.2,23.35,18.27
juillet,19,Bourgogne-Franche-Comté,12.53,30.5,21.52
juillet,19,Pays de la Loire,12.8,31.55,22.18
juillet,19,Hauts-de-France,10.98,24.5,17.74
juillet,19,Normandie,10.36,25.96,18.16
juillet,20,Occitanie,16.66,31.69,24.18
juillet,22,Pays de la Loire,14.75,29.25,22.0
juillet,26,Auvergne-Rhône-Alpes,16.83,29.36,23.1
juillet,26,Occitanie,17.15,29.52,23.33
juillet,27,Pays de la Loire,11.8,27.85,19.82
juillet,27,Bretagne,13.88,22.75,18.31
juillet,27,Centre-Val de Loire,12.38,32.42,22.4
juillet,28,Occitanie,19.92,28.81,24.36
juillet,28,Hauts-de-France,15.84,21.62,18.73
juillet,28,Centre-Val de Loire,17.37,26.0,21.68
juillet,29,Normandie,9.14,23.3,16.22
juillet,29,Île-de-France,11.74,26.8,19.27
juillet,30,Grand Est,10.44,32.42,21.43
juillet,30,Bourgogne-Franche-Comté,13.5,34.83,24.17
juillet,31,Pays de la Loire,21.45,31.45,26.45
juillet,31,Nouvelle-Aquitaine,22.08,32.07,27.08
août,1,Bretagne,15.25,23.6,19.42
août,1,Occitanie,20.42,31.3,25.86
août,2,Corse,21.25,31.55,26.4
août,2,Grand Est,16.89,25.76,21.32
août,2,Occitanie,19.45,27.02,23.24
août,7,Île-de-France,19.32,36.2,27.76
août,8,Grand Est,16.55,36.01,26.28
août,9,Normandie,18.24,33.0,25.62
août,10,Hauts-de-France,21.38,33.14,27.26
août,10,Nouvelle-Aquitaine,21.33,31.65,26.49
août,10,Centre-Val de Loire,18.08,34.17,26.12
août,11,Bretagne,17.45,29.1,23.28
août,12,Pays de la Loire,21.0,30.0,25.5
août,12,Centre-Val de Loire,19.43,32.2,25.82
août,12,Auvergne-Rhône-Alpes,18.58,32.32,25.45
août,13,Grand Est,19.2,31.09,25.14
août,13,Auvergne-Rhône-Alpes,17.85,29.64,23.74
août,14,Auvergne-Rhône-Alpes,16.71,28.2,22.45
août,14,Île-de-France,18.68,27.18,22.93
août,14,Grand Est,18.58,26.6,22.59
août,15,Centre-Val de Loire,13.1,29.05,21.08
août,15,Grand Est,15.53,29.11,22.32
août,15,Auvergne-Rhône-Alpes,14.42,30.85,22.64
août,15,Pays de la Loire,13.75,28.35,21.05
août,16,Pays de la Loire,14.85,24.75,19.8
août,16,Hauts-de-France,16.68,25.2,20.94
août,16,Bretagne,13.35,22.1,17.73
août,17,Pays de la Loire,16.05,24.7,20.38
août,17,Provence-Alpes-Côte d'Azur,18.98,30.2,24.59
août,17,Auvergne-Rhône-Alpes,14.45,27.06,20.75
août,17,Île-de-France,16.14,24.04,20.09
août,18,Nouvelle-Aquitaine,16.42,27.65,22.04
août,18,Corse,19.9,30.6,25.25
août,18,Hauts-de-France,14.84,24.28,19.56
août,18,Île-de-France,15.84,26.88,21.36
août,19,Corse,17.5,30.15,23.83
août,19,Auvergne-Rhône-Alpes,14.33,32.04,23.18
août,19,Occitanie,16.71,33.75,25.23
août,19,Normandie,15.96,22.66,19.31
août,20,Bourgogne-Franche-Comté,17.45,36.02,26.73
août,20,Auvergne-Rhône-Alpes,18.55,33.85,26.2
août,20,Normandie,17.8,28.3,23.05
août,21,Centre-Val de Loire,19.42,27.85,23.63
août,21,Occitanie,20.19,31.94,26.06
août,21,Auvergne-Rhône-Alpes,20.84,34.19,27.51
août,22,Bretagne,16.02,21.82,18.92
août,24,Hauts-de-France,13.22,21.16,17.19
août,24,Auvergne-Rhône-Alpes,11.15,25.79,18.47
août,25,Hauts-de-France,13.68,24.72,19.2
août,25,Corse,20.25,29.6,24.92
août,25,Pays de la Loire,15.4,25.25,20.32
août,27,Pays de la Loire,11.7,24.2,17.95
août,27,Île-de-France,12.44,26.42,19.43
août,28,Corse,18.95,29.45,24.2
août,28,Bourgogne-Franche-Comté,14.37,21.6,17.98
août,29,Bretagne,11.35,17.52,14.44
août,29,Corse,19.5,30.95,25.22
août,30,Pays de la Loire,8.95,18.85,13.9
août,30,Nouvelle-Aquitaine,12.11,20.72,16.42
août,30,Occitanie,13.14,21.96,17.55
août,30,Provence-Alpes-Côte d'Azur,15.9,24.78,20.34
août,31,Pays de la Loire,8.8,22.5,15.65
septembre,1,Bretagne,10.02,21.75,15.89
septembre,1,Centre-Val de Loire,7.42,21.75,14.58
septembre,2,Occitanie,11.51,25.41,18.46
septembre,3,Grand Est,10.05,25.34,17.69
septembre,3,Normandie,14.94,24.12,19.53
septembre,3,Provence-Alpes-Côte d'Azur,13.95,27.2,20.58
septembre,4,Normandie,15.14,21.96,18.55
septembre,4,Bourgogne-Franche-Comté,10.78,30.72,20.75
septembre,4,Corse,16.85,29.4,23.12
septembre,4,Provence-Alpes-Côte d'Azur,14.83,27.98,21.41
septembre,5,Provence-Alpes-Côte d'Azur,14.32,28.6,21.46
septembre,6,Île-de-France,10.7,20.18,15.44
septembre,6,Occitanie,16.43,24.15,20.29
septembre,6,Bretagne,8.95,19.58,14.26
septembre,7,Occitanie,13.01,23.85,18.43
septembre,7,Bourgogne-Franche-Comté,6.77,23.45,15.11
septembre,8,Bretagne,11.55,23.55,17.55
septembre,8,Bourgogne-Franche-Comté,8.07,26.38,17.22
septembre,9,Centre-Val de Loire,11.93,28.95,20.44
septembre,10,Centre-Val de Loire,14.22,28.23,21.23
septembre,10,Grand Est,13.85,25.5,19.68
septembre,11,Auvergne-Rhône-Alpes,13.04,27.77,20.4
septembre,12,Occitanie,15.04,31.37,23.2
septembre,12,Grand Est,10.9,26.9,18.9
septembre,13,Auvergne-Rhône-Alpes,12.07,30.68,21.38
septembre,14,Corse,17.35,29.9,23.62
septembre,14,Nouvelle-Aquitaine,17.6,35.07,26.34
septembre,14,Provence-Alpes-Côte d'Azur,17.87,31.25,24.56
septembre,15,Grand Est,13.92,33.59,23.76
septembre,15,Pays de la Loire,15.95,30.25,23.1
septembre,15,Bretagne,15.45,25.75,20.6
septembre,15,Auvergne-Rhône-Alpes,15.85,31.59,23.72
septembre,16,Occitanie,16.0,31.97,23.99
septembre,16,Île-de-France,16.48,31.4,23.94
septembre,17,Provence-Alpes-Côte d'Azur,17.48,29.87,23.68
septembre,17,Île-de-France,16.84,25.96,21.4
septembre,19,Nouvelle-Aquitaine,17.13,26.96,22.04
septembre,19,Pays de la Loire,18.35,24.75,21.55
septembre,19,Hauts-de-France,15.52,26.2,20.86
septembre,20,Bourgogne-Franche-Comté,14.82,25.68,20.25
septembre,21,Centre-Val de Loire,13.37,26.7,20.03
septembre,21,Hauts-de-France,9.6,24.14,16.87
septembre,21,Grand Est,7.98,26.96,17.47
septembre,22,Provence-Alpes-Côte d'Azur,15.72,20.83,18.27
septembre,22,Grand Est,9.35,26.42,17.89
septembre,23,Bourgogne-Franche-Comté,14.83,24.08,19.46
septembre,23,Auvergne-Rhône-Alpes,13.3,24.65,18.97
septembre,24,Île-de-France,10.24,17.92,14.08
septembre,25,Bourgogne-Franche-Comté,8.75,14.72,11.73
septembre,26,Corse,14.35,20.7,17.53
septembre,26,Hauts-de-France,8.88,12.76,10.82
septembre,27,Centre-Val de Loire,8.6,11.95,10.27
septembre,27,Pays de la Loire,6.85,15.4,11.12
septembre,27,Bourgogne-Franche-Comté,7.47,10.67,9.07
septembre,27,Nouvelle-Aquitaine,5.97,15.28,10.62
septembre,28,Bretagne,5.5,18.58,12.04
septembre,28,Normandie,10.4,17.34,13.87
septembre,28,Île-de-France,12.06,15.14,13.6
septembre,28,Hauts-de-France,12.04,14.86,13.45
septembre,29,Normandie,13.38,19.0,16.19
septembre,30,Corse,13.35,22.3,17.82
septembre,30,Normandie,12.64,18.82,15.73
septembre,30,Provence-Alpes-Côte d'Azur,10.15,22.07,16.11
octobre,1,Provence-Alpes-Côte d'Azur,9.57,21.6,15.58
octobre,1,Bretagne,9.0,14.88,11.94
octobre,1,Centre-Val de Loire,12.58,17.4,14.99
octobre,1,Normandie,10.64,16.08,13.36
octobre,2,Occitanie,9.53,15.5,12.51
octobre,2,Bretagne,8.4,13.85,11.13
octobre,2,Hauts-de-France,9.22,14.22,11.72
octobre,2,Normandie,9.36,14.96,12.16
octobre,2,Provence-Alpes-Côte d'Azur,13.25,19.57,16.41
octobre,2,Pays de la Loire,9.6,16.5,13.05
octobre,3,Centre-Val de Loire,6.93,12.95,9.94
octobre,3,Corse,14.85,22.3,18.58
octobre,3,Bourgogne-Franche-Comté,8.03,14.45,11.24
octobre,3,Île-de-France,8.54,14.4,11.47
octobre,3,Pays de la Loire,7.65,13.65,10.65
octobre,3,Normandie,7.38,14.58,10.98
octobre,4,Bretagne,7.9,14.88,11.39
octobre,4,Pays de la Loire,8.9,16.3,12.6
octobre,5,Provence-Alpes-Côte d'Azur,7.63,18.33,12.98
octobre,5,Bourgogne-Franche-Comté,9.13,13.08,11.11
octobre,5,Centre-Val de Loire,10.47,13.63,12.05
octobre,5,Île-de-France,10.06,13.52,11.79
octobre,6,Provence-Alpes-Côte d'Azur,8.6,17.15,12.88
octobre,6,Hauts-de-France,11.34,15.68,13.51
octobre,7,Île-de-France,11.28,17.92,14.6
octobre,7,Pays de la Loire,11.2,17.95,14.58
octobre,8,Occitanie,9.88,22.62,16.25
octobre,8,Nouvelle-Aquitaine,12.38,20.02,16.2
octobre,8,Centre-Val de Loire,12.75,19.22,15.98
octobre,8,Hauts-de-France,11.24,17.72,14.48
octobre,9,Bretagne,9.3,16.27,12.79
octobre,9,Normandie,10.94,16.62,13.78
octobre,10,Auvergne-Rhône-Alpes,8.64,14.31,11.47
octobre,10,Hauts-de-France,6.02,13.82,9.92
octobre,10,Île-de-France,8.42,15.02,11.72
octobre,11,Occitanie,8.42,14.59,11.5
octobre,11,Hauts-de-France,6.9,13.74,10.32
octobre,11,Normandie,8.5,14.1,11.3
octobre,11,Centre-Val de Loire,5.62,14.78,10.2
octobre,12,Corse,10.15,19.1,14.62
octobre,12,Bretagne,5.35,13.6,9.48
octobre,13,Corse,9.3,19.2,14.25
octobre,13,Nouvelle-Aquitaine,10.28,15.14,12.71
octobre,13,Île-de-France,8.9,13.6,11.25
octobre,14,Grand Est,4.82,13.41,9.12
octobre,15,Grand Est,6.49,9.72,8.11
octobre,15,Normandie,7.04,12.86,9.95
octobre,15,Pays de la Loire,6.65,13.85,10.25
octobre,16,Bourgogne-Franche-Comté,8.3,12.92,10.61
octobre,16,Grand Est,7.74,11.59,9.66
octobre,16,Provence-Alpes-Côte d'Azur,8.25,16.82,12.53
octobre,17,Grand Est,6.78,10.94,8.86
octobre,17,Auvergne-Rhône-Alpes,7.01,12.24,9.62
octobre,17,Centre-Val de Loire,7.33,12.37,9.85
octobre,18,Nouvelle-Aquitaine,3.97,17.42,10.7
octobre,18,Pays de la Loire,5.85,16.05,10.95
octobre,18,Grand Est,4.06,13.08,8.57
octobre,19,Occitanie,5.04,18.28,11.66
octobre,20,Auvergne-Rhône-Alpes,10.75,17.53,14.14
octobre,20,Pays de la Loire,12.85,18.15,15.5
octobre,20,Nouvelle-Aquitaine,13.77,20.72,17.24
octobre,21,Hauts-de-France,12.7,19.92,16.31
octobre,21,Normandie,13.14,18.5,15.82
octobre,21,Occitanie,15.96,21.15,18.55
octobre,21,Auvergne-Rhône-Alpes,14.45,20.24,17.34
octobre,21,Nouvelle-Aquitaine,15.7,23.46,19.58
octobre,22,Nouvelle-Aquitaine,13.48,21.59,17.54
octobre,23,Pays de la Loire,8.85,18.85,13.85
octobre,23,Nouvelle-Aquitaine,13.42,18.33,15.88
octobre,23,Hauts-de-France,9.76,17.68,13.72
octobre,24,Corse,14.5,22.65,18.58
octobre,24,Île-de-France,10.7,15.82,13.26
octobre,24,Centre-Val de Loire,11.28,15.75,13.52
octobre,25,Nouvelle-Aquitaine,10.21,15.3,12.76
octobre,25,Provence-Alpes-Côte d'Azur,7.87,19.07,13.47
octobre,25,Grand Est,9.46,15.38,12.42
octobre,25,Pays de la Loire,10.05,14.5,12.28
octobre,27,Bretagne,8.32,15.88,12.1
octobre,27,Auvergne-Rhône-Alpes,5.11,13.51,9.31
octobre,28,Île-de-France,9.5,14.0,11.75
octobre,28,Normandie,8.8,13.4,11.1
octobre,28,Auvergne-Rhône-Alpes,8.43,16.46,12.45
octobre,29,Île-de-France,10.12,14.54,12.33
octobre,30,Grand Est,11.31,15.05,13.18
octobre,30,Bretagne,13.5,15.8,14.65
octobre,30,Pays de la Loire,12.8,17.7,15.25
octobre,30,Nouvelle-Aquitaine,8.11,19.42,13.77
octobre,30,Auvergne-Rhône-Alpes,5.54,18.63,12.08
octobre,31,Auvergne-Rhône-Alpes,3.71,21.03,12.37
octobre,31,Île-de-France,9.6,17.96,13.78
novembre,1,Hauts-de-France,10.58,18.22,14.4
novembre,1,Grand Est,10.79,17.16,13.98
novembre,2,Nouvelle-Aquitaine,12.51,21.96,17.24
novembre,2,Bretagne,9.93,16.35,13.14
novembre,2,Normandie,11.08,17.92,14.5
novembre,2,Corse,12.5,21.15,16.82
novembre,3,Pays de la Loire,5.9,13.15,9.52
novembre,3,Provence-Alpes-Côte d'Azur,12.2,17.85,15.02
novembre,4,Île-de-France,1.2,11.22,6.21
novembre,4,Pays de la Loire,0.35,11.95,6.15
novembre,5,Nouvelle-Aquitaine,3.44,14.34,8.89
novembre,5,Normandie,1.98,11.26,6.62
novembre,6,Île-de-France,2.92,13.16,8.04
novembre,6,Nouvelle-Aquitaine,6.97,19.65,13.31
novembre,6,Bourgogne-Franche-Comté,1.53,15.48,8.51
novembre,7,Hauts-de-France,5.04,15.64,10.34
novembre,7,Provence-Alpes-Côte d'Azur,10.07,19.85,14.96
novembre,7,Corse,9.4,20.8,15.1
novembre,8,Pays de la Loire,12.95,17.8,15.38
novembre,9,Grand Est,7.11,17.77,12.44
novembre,9,Provence-Alpes-Côte d'Azur,10.13,19.48,14.81
novembre,9,Île-de-France,8.98,18.26,13.62
novembre,9,Bretagne,12.05,16.45,14.25
novembre,10,Bretagne,10.28,15.55,12.91
novembre,10,Hauts-de-France,9.44,13.96,11.7
novembre,12,Normandie,7.44,13.96,10.7
novembre,12,Occitanie,7.35,19.45,13.4
novembre,12,Hauts-de-France,8.72,13.52,11.12
novembre,14,Pays de la Loire,11.45,17.4,14.42
novembre,14,Nouvelle-Aquitaine,7.9,19.07,13.48
novembre,15,Bourgogne-Franche-Comté,8.95,18.62,13.78
novembre,15,Pays de la Loire,11.85,15.45,13.65
novembre,15,Normandie,10.1,13.86,11.98
novembre,15,Hauts-de-France,9.88,14.98,12.43
novembre,16,Grand Est,8.98,11.96,10.47
novembre,16,Hauts-de-France,7.9,12.0,9.95
novembre,16,Pays de la Loire,8.7,14.45,11.58
novembre,16,Île-de-France,9.72,12.12,10.92
novembre,17,Bretagne,11.45,15.15,13.3
novembre,18,Hauts-de-France,7.52,15.58,11.55
novembre,19,Nouvelle-Aquitaine,8.15,13.76,10.96
novembre,19,Hauts-de-France,7.74,11.62,9.68
novembre,20,Bretagne,3.6,11.8,7.7
novembre,20,Île-de-France,3.46,10.28,6.87
novembre,20,Grand Est,1.24,7.94,4.59
novembre,20,Auvergne-Rhône-Alpes,4.23,9.14,6.68
novembre,21,Provence-Alpes-Côte d'Azur,2.53,12.77,7.65
novembre,21,Hauts-de-France,5.36,10.9,8.13
novembre,21,Grand Est,-2.44,7.94,2.75
novembre,22,Pays de la Loire,0.95,13.25,7.1
novembre,22,Bourgogne-Franche-Comté,-3.3,6.87,1.78
novembre,22,Provence-Alpes-Côte d'Azur,0.87,13.87,7.37
novembre,22,Grand Est,-1.11,7.83,3.36
novembre,23,Corse,4.1,16.75,10.42
novembre,23,Occitanie,-0.27,13.48,6.6
novembre,23,Centre-Val de Loire,1.08,11.97,6.52
novembre,24,Nouvelle-Aquitaine,2.01,14.61,8.31
novembre,24,Hauts-de-France,5.24,9.76,7.5
novembre,24,Pays de la Loire,1.6,13.15,7.38
novembre,24,Bretagne,5.95,13.68,9.81
novembre,25,Bourgogne-Franche-Comté,-0.07,12.45,6.19
novembre,25,Centre-Val de Loire,3.58,14.05,8.82
novembre,25,Normandie,4.74,12.54,8.64
novembre,25,Auvergne-Rhône-Alpes,1.3,13.56,7.43
novembre,26,Normandie,2.56,12.26,7.41
novembre,26,Corse,7.3,17.65,12.48
novembre,26,Hauts-de-France,4.18,10.28,7.23
novembre,26,Bretagne,5.0,12.88,8.94
novembre,26,Île-de-France,2.04,11.72,6.88
novembre,26,Auvergne-Rhône-Alpes,3.78,13.94,8.86
novembre,27,Corse,8.2,17.95,13.08
novembre,27,Île-de-France,4.78,11.48,8.13
novembre,27,Pays de la Loire,3.75,12.2,7.98
novembre,27,Bourgogne-Franche-Comté,3.3,14.53,8.92
novembre,27,Nouvelle-Aquitaine,7.46,17.2,12.33
novembre,28,Provence-Alpes-Côte d'Azur,9.12,16.0,12.56
novembre,28,Grand Est,-0.89,6.99,3.05
novembre,29,Corse,10.8,17.7,14.25
novembre,29,Bourgogne-Franche-Comté,-0.17,3.75,1.79
novembre,29,Hauts-de-France,1.38,3.82,2.6
novembre,29,Auvergne-Rhône-Alpes,-2.1,4.9,1.4
novembre,30,Corse,9.0,17.45,13.22
